verse_key,version_id,eng,local
MRK.3.17,2168,"James and John, Zebedees sons, whom he nicknamed Boanerges, which means sons of Thunder.","ni Yakobo ni i niɛma Yohane, bo bu si la Zɛbɛdi na Yesu kaaki tuunri bu duma ka Bowanaje , i bu la ka bu tiɛntiɛn agaya ka nzue wɔ."
MRK.4.12,2168,"This is so that they can look and see but have no insight, and they can hear but not understand. Otherwise, they might turn their lives around and be forgiven.","adena i yó kabo ba kɛrɛ i Nyɛmɛ Jɔrɛ Kadasi n nu ni, ka, Bu níɛ ni nahɔrɛ su, ama, bu ŋú má pui. Bu só bu sui ni nahɔrɛ su, ama, bu tí má deke n bo bu so bu sui ka bu ti i n bu, dama nzɛn má bu tiiri i bu, má bu káaki bu wo wɔ, na Nyɛmɛ fá bu satiɛ ce bu."
MAT.27.2,2168,"They bound him, led him away, and turned him over to Pilate the governor.","Na ba wura i jɔrɔkɔ, na ba fa i akɔ ama Pilato bo i ti Roma­fɔm gomina ni."
MRK.3.18,2168,"and Andrew; Philip; Bartholomew; Matthew; Thomas; James, Alphaeus son; Thaddaeus; Simon the Cananaean.","Bu nbem gusu la Andere, ni Filipu, ni Batolomeyo, ni Matio, ni Tomasi, ni Yakobo bo i si la Alafeyo ni, ni Tadayɔ, ni Simon bo i tu ŋgoni fa kɔ i asiɛn su ni."
MRK.4.13,2168,Dont you understand this parable? Then how will you understand all the parables?.,"Na Yesu abisa bu ka, Am ati má ahin miɛɛnu n bu? Ye am yó sɛ ti miɛɛnu nyiŋgam n kɛrɛ bu a?."
MAT.27.3,2168,"When Judas, who betrayed Jesus, saw that Jesus was condemned to die, he felt deep regret. He returned the thirty pieces of silver to the chief priests and elders, and.","Saŋga bo Yudasi bo i tɔɔri Yesu n tiiri ka ba ma nɔɔ ka bu kun Yesu ni, na wɔ yo m si n sɔ, na wɔ kaaki awɔrɔ jɛtɛ ŋwaa abura­san n aba ama Nyɛmɛ sa­yoo­wa dɔŋgu­yo­fɔ nkpiɛn­kpiɛnm, ni Yuda­fɔm nkpiɛn­kpiɛnm ni."
MRK.3.19,2168,"and Judas Iscariot, who betrayed Jesus.",ni Yudasi Isikariyoti bo i ba tɔɔri Yesu ni.
MRK.4.14,2168,The farmer scatters the word.,"Ahin miɛɛnu n bu la ka, dɔdɔɔri­fɔ n ti ka sɔnɔ n bo i kan Nyɛmɛ jɔrɛ n wɔ."
MAT.27.4,2168,"said, I did wrong because I betrayed an innocent man. But they said, What is that to us? Thats your problem.","Na wɔ se bu ka, Ma yo satiɛ kabo ma tɔ sɔnɔ bo i la má ŋgasi be na bu kun i ni. Na ba se i ka, Ya cɛcɛ bɔnɔ wo nyini nu a? U dɛɛ jɔrɛ lɛɛ."
MRK.3.20,2168,Jesus entered a house. A crowd gathered again so that it was impossible for him and his followers even to eat.,"Na Yesu akɔ awuru, na jama aba atiɛn bu nɔɔ bekun bo i ni i susu­fɔm n akoro anya má tana bo bu di diire mmɔɔ."
MRK.4.15,2168,"This is the meaning of the seed that fell on the path: When the word is scattered and people hear it, right away Satan comes and steals the word that was planted in them.","Minɛ nbem de Nyɛmɛ nɔaniɛ n kabo alɛ­mbaa n tɔtɔɔri atin n nɔɔ n wɔ. Bu nya tiiri Nyɛmɛ nɔaniɛ n na bu de i, i cɛ má, na Sitana bá yi nɔaniɛ n fite bu ahore su, a ŋu ka bu wara afi i sa."
MAT.27.5,2168,Judas threw the silver pieces into the temple and left. Then he went and hanged himself.,"Na Yudasi afa ŋwaa n atu Nyɛmɛ Seree­biri Awuru n nu, na wɔ fite akɔ awura i kɔm nyama akun i ŋu."
MRK.3.21,2168,"When his family heard what was happening, they came to take control of him. They were saying, Hes out of his mind.","Na saŋga bo i minɛm tiiri i ŋga ni, na ba kɔ ka bu kɔ fa i ba awuru, dama minɛm ŋa i nyunu akan i."
MRK.4.16,2168,"Heres the meaning of the seed that fell on rocky ground: When people hear the word, they immediately receive it joyfully.","Minɛ nbem gusu de Nyɛmɛ nɔaniɛ n kabo alɛ­mbaa n tɔtɔɔri tiɛka su n wɔ. Bu nya tiiri Nyɛmɛ nɔaniɛ ni, a ŋu ka ba de i ndende ni ahorejɔ."
MAT.27.6,2168,"The chief priests picked up the silver pieces and said, According to the Law its not right to put this money in the treasury. Since it was used to pay for someones life, its unclean.","Na Nyɛmɛ sa­yoo­wa dɔŋgu­yo­fɔ nkpiɛn­kpiɛnm n afa ŋwaa ni, na ba se ka, Ahin ŋwaa n ti mbunja yii­wa ŋwaa a. Nyɛmɛ nɔaniɛ kpamaa­wa n kere ka má be fa i ŋusu fa saŋga Nyɛmɛ Seree­biri Awuru dɛɛ ŋwaa n nu."
MRK.3.22,2168,"The legal experts came down from Jerusalem. Over and over they charged, Hes possessed by Beelzebul. He throws out demons with the authority of the ruler of demons.","Na Yuda­fɔm Nyɛmɛ nɔaniɛ kere­fɔm bo bu fiteeri Yɛrusalem miɛ kpiri n nu n ase ka, Bɛlazɛbuli bo i ti ajinim kɛrɛ dɛɛ fɛmɛ ni, wo i ŋu a. Na ba kaaki ase ka, Yiri ajinim kɛrɛ fɛmɛ ni ma i yiko ye i koro fɔn yi ajinim n a."
MRK.4.17,2168,"Because they have no roots, they last for only a little while. When they experience distress or abuse because of the word, they immediately fall away.","ama, i da má bu ahore su. Bu kaaki ti ka alɛ­mbaa n bo i bunlui akpama abi má n wɔ. I woori bu dɔ kaan sɔ na nzɛn wahara, wara kekereke be ba tuuri bu fa kɔ bu nyɛmɛsu n su, a ŋu ka ba fa ati."
MAT.27.7,2168,So they decided to use it to buy the potters field where strangers could be buried.,"Na ba yo anɔɔsɛ, afa ŋwaa n ato asiɛn be, bo bu fere i ka yakati ta­fɔ juma yoo­biri ni, ka bu fa yo wɔfɔm see­biri."
MRK.3.23,2168,When Jesus called them together he spoke to them in a parable: How can Satan throw Satan out?.,"Bu seeri sɔ ni, na Yesu afere bu, na wɔ bo bu miɛɛnu. I ŋa, Sitana koro yo sɛ fɔn yi i dɛɛ ajinim minɛm ŋu a?."
MRK.4.18,2168,Others are like the seed scattered among the thorny plants. These are the ones who have heard the word.,Nbem gusu de Nyɛmɛ nɔaniɛ n kabo alɛ­mbaa n tɔtɔɔri lɔlɔɛ nu n wɔ. Bu nya tiiri Nyɛmɛ nɔaniɛ ni.
MAT.27.8,2168,Thats why that field is called Field of Blood to this very day.,"Nyini ti ye bu fere nyini asiɛn n ka Mbunja Asiɛn, haari ni nyuma sɔ n a."
MRK.3.24,2168,A kingdom involved in civil war will collapse.,"Ya fa i ka, nzɛn fɛmɛya nya kpakpaakiiri nu wieeri, nyini fɛmɛya ni kóro jina a? Ai, i kóro jina má."
MRK.4.19,2168,"but the worries of this life, the false appeal of wealth, and the desire for more things break in and choke the word, and it bears no fruit.","ama, bu sunsunni kɛrɛ wo kabo bu yó na bu asiri káta su, na bu koro kabo bu yó na bu nyá ajɛkɛ kɛrɛ, na bu ahore bi fa kɔ durunya n nu neŋgem su, na Nyɛmɛ nɔaniɛ n koro da má bu ahore su na i yo juma. Bu ti ka alɛ­mbaa n bo i wura má mbaa n wɔ."
MAT.26.1,2168,"When Jesus finished speaking all these words, he said to his disciples.","Saŋga bo Yesu kereeri nyini keree­wam kɛrɛ wieeri ni, na wɔ se i susu­fɔm ni ka."
MAT.27.9,2168,"This fulfilled the words of Jeremiah the prophet: And I took the thirty pieces of silver, the price for the one whose price had been set by some of the Israelites.","Dɔ na nɔaniɛ n bo Nyɛmɛ nɔaniɛ kan­fɔ Jeremiya yo jɔjɔɔri n ayo yii­wa, i ŋa, Ba fa jɛtɛ ŋwaa abura­san n bo Yisareli­fɔm kɛrɛ soroori su ka bu tɔ i kaari, sɔnɔ n dɛɛ ti ni."
MRK.2.1,2168,"After a few days, Jesus went back to Capernaum, and people heard that he was at home.","I yoori le­nnyɔ na Yesu akpie i nyi aba Kapɛnam miɛ kpiri n nu, na labari abara ayɛ ka i wo awuru."
MRK.3.25,2168,And a house torn apart by divisions will collapse.,"Na nzɛn awuru gusu bo i minɛm nya kpakpaakiiri nu, nyini awuru ni kóro jina a? Ai, i kóro jina má."
MRK.4.20,2168,"The seed scattered on good soil are those who hear the word and embrace it. They bear fruit, in one case a yield of thirty to one, in another case sixty to one, and in another case one hundred to one.","Ama, minɛ nbem de Nyɛmɛ nɔaniɛ n kabo alɛ­mbaa n tɔtɔɔri asiɛn kpa su n wɔ. Bu nya tiiri Nyɛmɛ nɔaniɛ ni, na bu de i, na bu fa yo juma na i yo kpɛrɛ beberebe."
MAT.26.2,2168,You know that the Passover is two days from now. And the Human One will be handed over to be crucified.,"Am si ka wɔ ka le­nnyɔ ɔ, na bu di Butara cɛɛn­kpiri ni. Dɔ ye bu nyá mini Adamande Wa n taraa­biri a, na bu kpáma m baka jaanu n su."
MAT.27.10,2168,"and I gave them for the potters field, as the Lord commanded me .","na ba fa ŋwaa n ato yakati ta­fɔ juma yoo­biri, kabo Micɛra n seeri m ka bu yó lɛɛ."
MRK.2.2,2168,"So many gathered that there was no longer space, not even near the door. Jesus was speaking the word to them.","na minɛ atiɛn bu nɔɔ i dɔ agaya haari fofoe anya má anɔ n bo bu fa wura sɔɔ n nu mmɔɔ, na Yesu akan Nyɛmɛ jɔrɛ sukere bu."
MRK.3.26,2168,"If Satan rebels against himself and is divided, then he cant endure. Hes done for.","Nzɛn Sitana dɛɛ fɛmɛya n nya kpaakiiri nu wieeri, i kóro jina a? Ai, i kóro jina má. Nzɛn i nya yoori sɔ, i faŋga wie wɔ."
MRK.4.21,2168,"Jesus said to them, Does anyone bring in a lamp in order to put it under a basket or a bed? Shouldnt it be placed on a lampstand?.","Na Yesu abisa bu ka, Am nya ŋu ka sɔnɔ be aso fitana su na i fa gaŋga butu su, nzɛn má nyini i fa kɔ se gado bu? I fa taka deke su aŋgoro wɔ bo sɔnɔ kɛrɛ koro ŋu i, má sɔ?."
MAT.26.3,2168,Then the chief priests and elders of the people gathered in the courtyard of Caiaphas the high priest.,"Dɔ na Nyɛmɛ sa­yoo­wa dɔŋgu­yo­fɔ nkpiɛn­kpiɛnm ni, ni Yuda­fɔm nkpiɛn­kpiɛnm n atiɛn bu nɔɔ bu kpiɛn n dika, bu fere i ka Kayafasi, yiri ti Nyɛmɛ sa­yoo­wa dɔŋgu­yo­fɔm kɛrɛ kpiɛn a."
MAT.27.11,2168,"Jesus was brought before the governor. The governor said, Are you the king of the Jews? Jesus replied, Thats what you say.","Na ba fa Yesu akɔ ajina Gomina Pilato n nyunu, na wɔ bisa Yesu ka, Wɔrɔ ti Yuda­fɔm fɛmɛ n a? Na wɔ bɔ i nu ka, Kabo a jɔjɔ ni, i ti sɔ ɔ."
MRK.2.3,2168,"Some people arrived, and four of them were bringing to him a man who was paralyzed.","I wo bu kere su ni, na minɛ nbem aba i dɔ, bu nu minɛ nna sɔ sɔnɔ bo i saam ni i jaam awu."
MRK.3.27,2168,No one gets into the house of a strong person and steals anything without first tying up the strong person. Only then can the house be burglarized.,"Be koro wura má sɔnɔ faŋga­fɔ dika na i fin i neŋge, má ka wɔ tara i faŋga acin i nyama ka, ye i nya koro fin i neŋge n bo i wo awuru n nu a."
MRK.4.22,2168,"Everything hidden will be revealed, and everything secret will come out into the open.","Dama deke be wo má bɛrɛ bo i wo fiɛɛ­wa nu, na bu bá ŋu má i, na deke be gusu wo má bɛrɛ bo i wo asiri nu, na bu bá si má i."
MAT.26.4,2168,They were plotting to arrest Jesus by cunning tricks and to kill him.,na ba fa sɛsɛ­su ka bu tara Yesu asiri nu na bu kun i.
MAT.27.12,2168,But he didnt answer when the chief priests and elders accused him.,"Na Nyɛmɛ sa­yoo­wa dɔŋgu­yo­fɔ nkpiɛn­kpiɛnm, ni Yuda­fɔm nkpiɛn­kpiɛnm akpiɛ jɔrɛ asɔ Yesu, ama, wɔ bɔ má be nu."
MRK.2.4,2168,"They couldnt carry him through the crowd, so they tore off part of the roof above where Jesus was. When they had made an opening, they lowered the mat on which the paralyzed man was lying.","Jama n sunnuuri sɔ n dɛɛ ti, ba koro anya má fofoe bo bu fa sɔnɔ n dodo Yesu, na ba fiiti sɔɔ n bo Yesu wo nu n aŋgoro buekun, na ba fa i ni i dasu n kɛrɛ acɔɔndi afa i ada sɔɔ n nu."
MRK.3.28,2168,"I assure you that human beings will be forgiven for everything, for all sins and insults of every kind.","Na Yesu akaaki ase ka, M suse am nahɔrɛ wɔ lɛɛ ka, Nyɛmɛ koro fa minɛm satiɛ kɛrɛ fa ce bu, haari fa kɔ saŋga jɔrɛ ŋgbɛɛn­ŋgbɛɛn kɛrɛ bo bu jɔjɔɔri i fa kɔ Nyɛmɛ dɔ."
MRK.4.23,2168,Whoever has ears to listen should pay attention.,"Sɔnɔ kɛrɛ bo i koro ka i ti ahin jɔrɛ n bu, i ti ye ni ka i so i sui na i ti."
MAT.26.5,2168,But they agreed that it shouldnt happen during the feast so there wouldnt be an uproar among the people.,"Na ba se bu ŋuŋu nu ka, Má am ma ya yo i cɛɛn­kpiri n saŋga. Má nyini, minɛm ni kéte yo naŋmiɛ wɔ, na bu sutiɛntiɛn."
MAT.27.13,2168,"Then Pilate said, Dont you hear the testimony they bring against you.","Na Gomina Pilato abisa i ka, A ti má jɔrɛ n kɛrɛ bo ba kpiɛ asɔ u ni."
MRK.2.5,2168,"When Jesus saw their faith, he said to the paralytic, Child, your sins are forgiven.","Yesu ŋuuri kabo bu yoori i yarada n sɔ ni, na wɔ se sɔnɔ n bo i saam ni i jaam awu n ka, M dɔn, ma fa u satiɛ ace u."
MRK.3.29,2168,But whoever insults the Holy Spirit will never be forgiven. That person is guilty of a sin with consequences that last forever.,"ama, sɔnɔ kɛrɛ bo i jɔjɔ wuraari Awiɛwiɛ Casi ni ŋgasi nu, Nyɛmɛ fá má i mi ŋgasi ce má i, dama i mi ayo satiɛ bo i la má awieeri lɛɛ."
MRK.4.24,2168,"He said to them, Listen carefully! God will evaluate you with the same standard you use to evaluate others. Indeed, you will receive even more.","Na wɔ se bu ka, Am si am ŋu sa ni kabo am ti nɔaniɛ barasu ni. Gɔŋgɔ bo am fa susu ma minɛm ni, sɔ ye Nyɛmɛ gusu fá susu ma am a, na bo Nyɛmɛ yó ma am ni tara sɔ n mmɔɔ."
MAT.26.6,2168,"When Jesus was at Bethany visiting the house of Simon, who had a skin disease.","Yesu woori Betani miɛ n nu wɔ, sɔnɔ be dika, bu fere i ka Simon, i yo ti koko­fɔ ɔ."
MAT.27.14,2168,"But he didnt answer, not even a single word. So the governor was greatly amazed.","Ama, Yesu abɔ má jɔrɛ n haari kun be mmɔɔ nu, na gomina n abirisi agaya kabo wɔ bɔ má nu ni."
MRK.2.6,2168,"Some legal experts were sitting there, muttering among themselves.","Tɔ. Yuda­fɔm Nyɛmɛ nɔaniɛ kere­fɔm nbem tana bɛrɛ, na ba sunsun bu ahore su ka."
MRK.3.30,2168,"He said this because the legal experts were saying, Hes possessed by an evil spirit.","Deke bo i ti na Yesu seeri sɔ n la ka, bɛrɛ Nyɛmɛ nɔaniɛ kere­fɔm ni, bu ŋa ajini wo i ŋu a."
MRK.4.25,2168,"Those who have will receive more, but as for those who dont have, even what they dont have will be taken away from them.","Dama sɔnɔ kɛrɛ bo wɔ nya deke be Nyɛmɛ dɔ na i mi si i bita, Nyɛmɛ búka i su wɔ, ama, bo i si má i bita, haari ni nyini kaan n bo i la i ni, Nyɛmɛ dé i dɔ ɔ."
MAT.26.7,2168,a woman came to him with a vase made of alabaster containing very expensive perfume. She poured it on Jesus head while he was sitting at dinner.,"Saŋga bo Yesu wo diire di su ni, na bara be aba i dɔ, ni tulaalɛɛ tuwa nva­nvani bo i la gɔ agaya. Na wɔ teke tulaalɛɛ tuwa n nɔɔ, na wɔ kaaki tulaalɛɛ n kɛrɛ agɔ Yesu tii su."
MAT.27.15,2168,"It was customary during the festival for the governor to release to the crowd one prisoner, whomever they might choose.","Afɔ kɛrɛ afɔ, Butara cɛɛn­kpiri n nya ba ju, Roma­fɔm gomina yi dan­saraka n bo jama n koro ka i yi i ji n wɔ."
MRK.2.7,2168,Why does he speak this way? Hes insulting God. Only the one God can forgive sins.,"Ahin sɔnɔ n la atin bɔnɔ ye i jɔjɔ wura Nyɛmɛ ŋgasi nu sɔ a? Be wo má bɛrɛ bo i koro fa minɛm satiɛ ni bu ŋgasi ce, sin Nyɛmɛ ŋu."
MRK.1.1,2168,"The beginning of the good news about Jesus Christ, Gods Son.","Ahin jɔrɛ ni, i ti Nyɛmɛ Wa Yesu Kristo dɛɛ labari kpa n wɔ. Kabo i boori i bu yaa."
MRK.3.31,2168,"His mother and brothers arrived. They stood outside and sent word to him, calling for him.","Na Yesu ni, ni i niɛmam aba i dɔ awuru n bo i wo nu ni, na ba ka ajina dasin asunma ka bu fere i."
MRK.4.26,2168,"Then Jesus said, This is what Gods kingdom is like. Its as though someone scatters seed on the ground.","Na wɔ kaaki ase bu ka, Nyɛmɛ fɛmɛya n ti ka kabo dɔdɔɔri­fɔ be kɔ sandi alɛ­mbaa i fiesu n wɔ. I dɛɛ la ka i sandi wɔ."
MAT.26.8,2168,"Now when the disciples saw it they were angry and said, Why this waste?.","Yesu susu­fɔm ni ŋuuri i sɔ ni, na yaa ati bu agaya, na ba bisa bu ŋuŋu nu ka, Nzu ti ye wɔ saaki i sɔ a?."
MAT.27.16,2168,At that time there was a well-known prisoner named Jesus Barabbas.,"Nyini saŋga ni, sɔnɔ be woori dan­saraka n nu dɔ, bu fere i ka Barabasi, i ti má jɔrɛ bu, sɔnɔ kɛrɛ si i sa."
MRK.2.8,2168,"Jesus immediately recognized what they were discussing, and he said to them, Why do you fill your minds with these questions?.","Na Yesu afa nu i ahore su fa kɔ bu sunsunni bo bu bita i n su, na wɔ bisa bu ka, Nzu ti ye am bita nyini sunsunni ni am ahore su a?."
MRK.1.2,2168,"happened just as it was written about in the prophecy of Isaiah: Look, I am sending my messenger before you . He will prepare your way.","Nyɛmɛ yo seeri i wa n ka, Ti fɛn, m súnma m sunma­fɔ n na i dú u mɔ, yiri sɛ́sɛ u atin n su a. Yiri kɔ́ subo ndoori boro kpantain n nu se ka, Am sɛsɛ Mibiɛ n atin n su, na am yo i atin n dɔŋgu. Na Nyɛmɛ ama ba kɛrɛ nyini jɔjɔɔ­wa n kɛrɛ Nyɛmɛ nɔaniɛ kan­fɔ Esaya dɛɛ kadasi n nu."
MRK.3.32,2168,"A crowd was seated around him, and those sent to him said, Look, your mother, brothers, and sisters are outside looking for you.","Na jama beberebe atana abara ayɛ yiri Yesu na ba se i ka, Ti fɛn. U ni, ni u niɛmam wo dasin koro u."
MRK.4.27,2168,"then sleeps and wakes night and day. The seed sprouts and grows, but the farmer doesnt know how.","na i kɔ da kɔŋguɛ, na i teŋge alecin. Nyini saŋga n ye alɛ­mbaa n fi a, na i sunyi, i si má kabo i yoori barasu."
MAT.26.9,2168,This perfume could have been sold for a lot of money and given to the poor.,"Má ya tɔɔri nyini tulaalɛɛ ni, má ya nyá ŋwaa beberebe, na má ya fá nyini ŋwaa n ma yaari­fɔm."
MAT.27.17,2168,"When the crowd had come together, Pilate asked them, Whom would you like me to release to you, Jesus Barabbas or Jesus who is called Christ.","Na saŋga bo jama n kɛrɛ ba tiɛɛnri bu nɔɔ ni, na Gomina Pilato abisa bu ka, Am koro ka m yi ŋma ma am a, Barabasi ni, nzɛn Yesu n bo bu fere i ka Kristo Tii­de­fɔ ni."
MRK.2.9,2168,"Which is easier—to say to a paralyzed person, Your sins are forgiven, or to say, Get up, take up your bed, and walk?.","Bɔnɔ ti kekereke a, bo m se sɔnɔ n ka, Ma fa u satiɛ ace u, nzɛn, Yasu fa u dasu n na a nati n a?."
MRK.1.4,2168,John the Baptist was in the wilderness calling for people to be baptized to show that they were changing their hearts and lives and wanted God to forgive their sins.,"Nyini sɔnɔ n bo Nyɛmɛ sunmaari i n la sɔnɔ be bo bu fere i ka Yohane Nyɛmɛ Nzue Biɛ­fɔ ni. I baari boro kpantain n nu, na i sukan Nyɛmɛ jɔrɛ, i ŋa, Am kaaki am wo na m biɛ am Nyɛmɛ nzue, na Nyɛmɛ fa am ŋgasi ni am satiɛ kɛrɛ ce am."
MRK.3.33,2168,"He replied, Who is my mother? Who are my brothers.","Na wɔ se bu ka, Am ma m kere am bo bu ti m ni, ni m niɛmam."
MRK.4.28,2168,"The earth produces crops all by itself, first the stalk, then the head, then the full head of grain.","Asiɛn n buka alɛ­mbaa n ye i fi a. I nya fi wieeri, na i nyi, na i nyinsɛ, na i wɔrɔ, na i nya bi mbaa."
